model_name,slot_id,timestamp,is_price_peak_slot,price_buy_yuan_per_kwh,grid_import_kw
baseline_noncooperative,525,2025-07-19 11:00:00,0,0.62,127.2
baseline_noncooperative,526,2025-07-19 11:15:00,0,0.62,128.0
baseline_noncooperative,527,2025-07-19 11:30:00,0,0.62,135.7913043478261
baseline_noncooperative,528,2025-07-19 11:45:00,0,0.62,131.19999999999993
baseline_noncooperative,529,2025-07-19 12:00:00,0,0.62,146.7
baseline_noncooperative,530,2025-07-19 12:15:00,0,0.62,139.90000000000003
baseline_noncooperative,531,2025-07-19 12:30:00,0,0.62,172.7
baseline_noncooperative,532,2025-07-19 12:45:00,0,0.62,164.1260869565217
baseline_noncooperative,533,2025-07-19 13:00:00,0,0.62,175.10000000000002
baseline_noncooperative,534,2025-07-19 13:15:00,0,0.62,174.23043478260877
baseline_noncooperative,535,2025-07-19 13:30:00,0,0.62,174.39999999999998
baseline_noncooperative,536,2025-07-19 13:45:00,0,0.62,191.6
baseline_noncooperative,537,2025-07-19 14:00:00,0,0.62,181.90000000000003
baseline_noncooperative,538,2025-07-19 14:15:00,0,0.62,193.5
baseline_noncooperative,539,2025-07-19 14:30:00,0,0.62,203.20000000000005
baseline_noncooperative,540,2025-07-19 14:45:00,0,0.62,230.8
baseline_noncooperative,541,2025-07-19 15:00:00,0,0.62,244.1
baseline_noncooperative,542,2025-07-19 15:15:00,0,0.62,247.4913043478261
baseline_noncooperative,543,2025-07-19 15:30:00,0,0.62,273.29999999999995
baseline_noncooperative,544,2025-07-19 15:45:00,0,0.62,286.50000000000006
baseline_noncooperative,545,2025-07-19 16:00:00,0,0.62,308.0
baseline_noncooperative,546,2025-07-19 16:15:00,0,0.62,321.70000000000005
baseline_noncooperative,547,2025-07-19 16:30:00,0,0.62,329.1
baseline_noncooperative,548,2025-07-19 16:45:00,0,0.62,350.5
baseline_noncooperative,549,2025-07-19 17:00:00,0,0.62,359.1
baseline_noncooperative,550,2025-07-19 17:15:00,0,0.62,374.5
baseline_noncooperative,551,2025-07-19 17:30:00,0,0.62,395.3
baseline_noncooperative,552,2025-07-19 17:45:00,0,0.62,411.7000000000001
baseline_noncooperative,553,2025-07-19 18:00:00,1,0.78,387.3
baseline_noncooperative,554,2025-07-19 18:15:00,1,0.78,405.6
baseline_noncooperative,555,2025-07-19 18:30:00,1,0.78,424.9
baseline_noncooperative,556,2025-07-19 18:45:00,1,0.78,424.6
baseline_noncooperative,557,2025-07-19 19:00:00,1,0.78,437.1
baseline_noncooperative,558,2025-07-19 19:15:00,1,0.78,420.0
baseline_noncooperative,559,2025-07-19 19:30:00,1,0.78,410.9
baseline_noncooperative,560,2025-07-19 19:45:00,1,0.78,408.7
baseline_noncooperative,561,2025-07-19 20:00:00,1,0.78,414.8
baseline_noncooperative,562,2025-07-19 20:15:00,1,0.78,398.7
baseline_noncooperative,563,2025-07-19 20:30:00,1,0.78,402.4
baseline_noncooperative,564,2025-07-19 20:45:00,1,0.78,379.5
baseline_noncooperative,565,2025-07-19 21:00:00,0,0.55,360.0
baseline_noncooperative,566,2025-07-19 21:15:00,0,0.55,373.3
baseline_noncooperative,567,2025-07-19 21:30:00,0,0.55,362.7
baseline_noncooperative,568,2025-07-19 21:45:00,0,0.55,358.0
baseline_noncooperative,569,2025-07-19 22:00:00,0,0.55,330.2
baseline_noncooperative,570,2025-07-19 22:15:00,0,0.55,340.0
baseline_noncooperative,571,2025-07-19 22:30:00,0,0.55,328.4
baseline_noncooperative,572,2025-07-19 22:45:00,0,0.55,334.0
baseline_noncooperative,573,2025-07-19 23:00:00,0,0.55,342.5
baseline_noncooperative,574,2025-07-19 23:15:00,0,0.55,318.5
baseline_noncooperative,575,2025-07-19 23:30:00,0,0.55,327.7
baseline_noncooperative,576,2025-07-19 23:45:00,0,0.55,318.0
baseline_noncooperative,577,2025-07-20 00:00:00,0,0.4,350.2
baseline_noncooperative,578,2025-07-20 00:15:00,0,0.4,342.3
baseline_noncooperative,579,2025-07-20 00:30:00,0,0.4,341.6
baseline_noncooperative,580,2025-07-20 00:45:00,0,0.4,326.4
baseline_noncooperative,581,2025-07-20 01:00:00,0,0.4,345.4
baseline_noncooperative,582,2025-07-20 01:15:00,0,0.4,331.1
baseline_noncooperative,583,2025-07-20 01:30:00,0,0.4,336.7
baseline_noncooperative,584,2025-07-20 01:45:00,0,0.4,339.7
baseline_noncooperative,585,2025-07-20 02:00:00,0,0.4,333.3
baseline_noncooperative,586,2025-07-20 02:15:00,0,0.4,337.6
baseline_noncooperative,587,2025-07-20 02:30:00,0,0.4,334.4
baseline_noncooperative,588,2025-07-20 02:45:00,0,0.4,340.6
baseline_noncooperative,589,2025-07-20 03:00:00,0,0.4,336.4
baseline_noncooperative,590,2025-07-20 03:15:00,0,0.4,327.9
baseline_noncooperative,591,2025-07-20 03:30:00,0,0.4,325.3
baseline_noncooperative,592,2025-07-20 03:45:00,0,0.4,333.3
baseline_noncooperative,593,2025-07-20 04:00:00,0,0.4,337.5
baseline_noncooperative,594,2025-07-20 04:15:00,0,0.4,346.9
baseline_noncooperative,595,2025-07-20 04:30:00,0,0.4,328.4
baseline_noncooperative,596,2025-07-20 04:45:00,0,0.4,332.7
baseline_noncooperative,597,2025-07-20 05:00:00,0,0.4,328.0
baseline_noncooperative,598,2025-07-20 05:15:00,0,0.4,327.1
baseline_noncooperative,599,2025-07-20 05:30:00,0,0.4,327.6
baseline_noncooperative,600,2025-07-20 05:45:00,0,0.4,324.1
baseline_noncooperative,601,2025-07-20 06:00:00,0,0.4,311.6
baseline_noncooperative,602,2025-07-20 06:15:00,0,0.4,301.6
baseline_noncooperative,603,2025-07-20 06:30:00,0,0.4,287.79999999999995
baseline_noncooperative,604,2025-07-20 06:45:00,0,0.4,267.29999999999995
baseline_noncooperative,605,2025-07-20 07:00:00,0,0.4,258.29999999999995
baseline_noncooperative,606,2025-07-20 07:15:00,0,0.4,248.3
baseline_noncooperative,607,2025-07-20 07:30:00,0,0.4,230.2
baseline_noncooperative,608,2025-07-20 07:45:00,0,0.4,216.6
baseline_noncooperative,609,2025-07-20 08:00:00,0,0.62,245.1
baseline_noncooperative,610,2025-07-20 08:15:00,0,0.62,229.6
baseline_noncooperative,611,2025-07-20 08:30:00,0,0.62,229.2
baseline_noncooperative,612,2025-07-20 08:45:00,0,0.62,217.9
baseline_noncooperative,613,2025-07-20 09:00:00,0,0.62,194.7
baseline_noncooperative,614,2025-07-20 09:15:00,0,0.62,202.2
baseline_noncooperative,615,2025-07-20 09:30:00,0,0.62,191.2
baseline_noncooperative,616,2025-07-20 09:45:00,0,0.62,182.3
baseline_noncooperative,617,2025-07-20 10:00:00,0,0.62,170.2
baseline_noncooperative,618,2025-07-20 10:15:00,0,0.62,180.6
baseline_noncooperative,619,2025-07-20 10:30:00,0,0.62,155.5
baseline_noncooperative,620,2025-07-20 10:45:00,0,0.62,162.20000000000005
baseline_noncooperative,621,2025-07-20 11:00:00,0,0.62,181.2
baseline_noncooperative,622,2025-07-20 11:15:00,0,0.62,183.9043478260869
baseline_noncooperative,623,2025-07-20 11:30:00,0,0.62,170.0
baseline_noncooperative,624,2025-07-20 11:45:00,0,0.62,179.89999999999998
baseline_noncooperative,625,2025-07-20 12:00:00,0,0.62,195.0
baseline_noncooperative,626,2025-07-20 12:15:00,0,0.62,190.1
baseline_noncooperative,627,2025-07-20 12:30:00,0,0.62,203.30000000000007
baseline_noncooperative,628,2025-07-20 12:45:00,0,0.62,191.20000000000005
baseline_noncooperative,629,2025-07-20 13:00:00,0,0.62,202.3913043478261
baseline_noncooperative,630,2025-07-20 13:15:00,0,0.62,184.1391304347825
baseline_noncooperative,631,2025-07-20 13:30:00,0,0.62,214.3608695652174
baseline_noncooperative,632,2025-07-20 13:45:00,0,0.62,210.3347826086956
baseline_noncooperative,633,2025-07-20 14:00:00,0,0.62,204.2
baseline_noncooperative,634,2025-07-20 14:15:00,0,0.62,209.50000000000009
baseline_noncooperative,635,2025-07-20 14:30:00,0,0.62,228.40000000000003
baseline_noncooperative,636,2025-07-20 14:45:00,0,0.62,223.71304347826072
baseline_noncooperative,637,2025-07-20 15:00:00,0,0.62,246.40000000000003
baseline_noncooperative,638,2025-07-20 15:15:00,0,0.62,258.40000000000003
baseline_noncooperative,639,2025-07-20 15:30:00,0,0.62,281.1
baseline_noncooperative,640,2025-07-20 15:45:00,0,0.62,287.20000000000005
baseline_noncooperative,641,2025-07-20 16:00:00,0,0.62,301.3
baseline_noncooperative,642,2025-07-20 16:15:00,0,0.62,317.1
baseline_noncooperative,643,2025-07-20 16:30:00,0,0.62,339.20000000000005
baseline_noncooperative,644,2025-07-20 16:45:00,0,0.62,366.1
baseline_noncooperative,645,2025-07-20 17:00:00,0,0.62,374.4
baseline_noncooperative,646,2025-07-20 17:15:00,0,0.62,379.5
baseline_noncooperative,647,2025-07-20 17:30:00,0,0.62,381.4
baseline_noncooperative,648,2025-07-20 17:45:00,0,0.62,402.2000000000001
baseline_noncooperative,649,2025-07-20 18:00:00,1,0.78,384.9
baseline_noncooperative,650,2025-07-20 18:15:00,1,0.78,402.5
baseline_noncooperative,651,2025-07-20 18:30:00,1,0.78,398.5
baseline_noncooperative,652,2025-07-20 18:45:00,1,0.78,404.1
baseline_noncooperative,653,2025-07-20 19:00:00,1,0.78,427.6
baseline_noncooperative,654,2025-07-20 19:15:00,1,0.78,418.5
baseline_noncooperative,655,2025-07-20 19:30:00,1,0.78,413.3
baseline_noncooperative,656,2025-07-20 19:45:00,1,0.78,413.5
baseline_noncooperative,657,2025-07-20 20:00:00,1,0.78,404.8
baseline_noncooperative,658,2025-07-20 20:15:00,1,0.78,391.4
baseline_noncooperative,659,2025-07-20 20:30:00,1,0.78,399.9
baseline_noncooperative,660,2025-07-20 20:45:00,1,0.78,381.0
baseline_noncooperative,661,2025-07-20 21:00:00,0,0.55,361.0
baseline_noncooperative,662,2025-07-20 21:15:00,0,0.55,345.1
baseline_noncooperative,663,2025-07-20 21:30:00,0,0.55,358.0
baseline_noncooperative,664,2025-07-20 21:45:00,0,0.55,355.7
baseline_noncooperative,665,2025-07-20 22:00:00,0,0.55,334.2
baseline_noncooperative,666,2025-07-20 22:15:00,0,0.55,320.8
baseline_noncooperative,667,2025-07-20 22:30:00,0,0.55,321.5
baseline_noncooperative,668,2025-07-20 22:45:00,0,0.55,324.4
baseline_noncooperative,669,2025-07-20 23:00:00,0,0.55,309.1
baseline_noncooperative,670,2025-07-20 23:15:00,0,0.55,314.7
baseline_noncooperative,671,2025-07-20 23:30:00,0,0.55,319.9
baseline_noncooperative,672,2025-07-20 23:45:00,0,0.55,319.0
